key_id,council,adress,full_adress,name,description,preservation_date,remark,lat_raw,lon_raw,lat_tidy,lon_tidy,lat_tidy_num,lon_tidy_num
1705,København Kommune,"Kongens Nytorv 19, hj af Lille Kongensgade","København KommuneKongens Nytorv 19, hj af Lille Kongensgade", Kongens Nytorv 19," Forhuset Kongens Nytorv 19 (1767,forhøjet med en etage 1801)*, forhuset Lille Kongensgade 4 (1767)",1964,,556794772,125836468,55.6794772,12.5836468,55.6794772,12.5836468
1706,København Kommune,"Kongens Nytorv 2, hj af Bredgade og Store Strandstræde","København KommuneKongens Nytorv 2, hj af Bredgade og Store Strandstræde", Kanneworffs Hus," Hjørnebygning (1600-tallet,ombygget ca 1790)",1918,,556809200,125875790,55.6809200,12.587579,55.68092,12.587579
1707,København Kommune,Kongens Nytorv 3-5,København KommuneKongens Nytorv 3-5, Harsdorffs Hus, Hjørnebebyggelsen med to sidehuse (1779-80 af C. F. Harsdorff),1918,*,556799554,125868723,55.6799554,12.5868723,55.6799554,12.5868723
1708,København Kommune,Kongens Nytorv 9,København KommuneKongens Nytorv 9, Det Kongelige Teater, Teaterbygningen mellem Kongens Nytorv og Heibergsgade(1872-74 af Vilhelm Dahlerup og Ove Petersen),1985,*,556794579,125862094,55.6794579,12.5862094,55.6794579,12.5862094
1709,København Kommune,Kronprinsensgade 5,København KommuneKronprinsensgade 5, Kronprinsensgade 5, Forhuset (1803 af Christian Martens),1918, * ,556807349,125789020,55.6807349,12.578902,55.6807349,12.578902
1710,København Kommune,Kronprinsensgade 7,København KommuneKronprinsensgade 7, Kronprinsensgade 7, Forhuset (1805-07 af Peder Friis),1918,*,556807419,125791331,55.6807419,12.5791331,55.6807419,12.5791331
1711,København Kommune,Kronprinsessegade 10-12,København KommuneKronprinsessegade 10-12, Kronprinsessegade 10-12, Forhusene med sidehuse i nord og syd (nr 10:1803-04; nr 12: 1805-06; begge af Johan Martin Quist),1945,*,556831954,125817862,55.6831954,12.5817862,55.6831954,12.5817862
1712,København Kommune,"Kronprinsessegade 1-25, Gothersgade 60 og Sølvgade 23 Z","København KommuneKronprinsessegade 1-25, Gothersgade 60 og Sølvgade 23 Z", Kongens Have," Gitret med de mod Kronprinsessegade liggende pavilloner og porte (1803-05 af Peter Meyn, de store vinduer i pavillonernes facader senere) samt muren mod Sølvgade (1732 og senere), Herkulespavillonen (1773 af C. F. Harsdorff) samt Løven og Hesten (1617-24 af Peter Husum efter original på Capitol)",1918,,556814716,125847592,55.6814716,12.5847592,55.6814716,12.5847592
1713,København Kommune,Kronprinsessegade 14,København KommuneKronprinsessegade 14, Kronprinsessegade 14, Forhus med sidehus og den dermed sammenbyggedemellembygning (1805 af Johan Martin Quist),1918, Udvidet 1951*,556834293,125815120,55.6834293,12.581512,55.6834293,12.581512
1714,København Kommune,Kronprinsessegade 16,København KommuneKronprinsessegade 16, Kronprinsessegade 16, Forhuset med sidehus (1806 af Johan Martin Quist),1945,*,556835162,125817308,55.6835162,12.5817308,55.6835162,12.5817308
1715,København Kommune,Kronprinsessegade 18,København KommuneKronprinsessegade 18, Kronprinsessegade 18, Forhus med sidehus og den dermed sammenbyggedemellembygning (1807 af Johan Martin Quist),1945,*,556835670,125817716,55.6835670,12.5817716,55.683567,12.5817716
1716,København Kommune,"Kronprinsessegade 2, hj af Gothersgade","København KommuneKronprinsessegade 2, hj af Gothersgade", Lars Larsens Gård, Forhuset (1801),1918,*,556863928,125840257,55.6863928,12.5840257,55.6863928,12.5840257
1717,København Kommune,Kronprinsessegade 20,København KommuneKronprinsessegade 20, Kronprinsessegade 20," Forhuset med sidehus (1805 af Andreas Hallander),baghuset på ni fag og muren mod mnr 661",1945,*,556837230,125817700,55.6837230,12.58177,55.683723,12.58177
1718,København Kommune,Kronprinsessegade 22,København KommuneKronprinsessegade 22,Kronprinsessegade 22, Forhusene (1807-08 af Andreas Hallander og A. C. Wilcken) ,1918,,556838965,125819953,55.6838965,12.5819953,55.6838965,12.5819953
1719,København Kommune,Kronprinsessegade 24,København KommuneKronprinsessegade 24, Kronprinsessegade 24, Forhusene (1807-08 af Andreas Hallander og A. C. Wilcken) ,1945,*,556839529,125820436,55.6839529,12.5820436,55.6839529,12.5820436
1720,København Kommune,Kronprinsessegade 26,København KommuneKronprinsessegade 26, Kronprinsessegade 26, Forhus og dermed sammenbygget sidehus på 13 fag(1805-06 af J. H. Rawert) ,1932,*,556840435,125820402,55.6840435,12.5820402,55.6840435,12.5820402
1721,København Kommune,Kronprinsessegade 28,København KommuneKronprinsessegade 28, Kronprinsessegade 28," Forhuset (1805-06 af J. H. Rawert, facaden senere)",1945,,556841648,125821454,55.6841648,12.5821454,55.6841648,12.5821454
1722,København Kommune,Kronprinsessegade 30,København KommuneKronprinsessegade 30, Kronprinsessegade 30, Forhus med sidehus på seks fag (1806-07 af J. H. Rawert)og dettes forlængelse,1945,*,556842905,125824472,55.6842905,12.5824472,55.6842905,12.5824472
1723,København Kommune,Kronprinsessegade 32,København KommuneKronprinsessegade 32, Kronprinsessegade 32, Forhuset (1804-05 af Johan Didrich Backhausen),1918,*,556843753,125823161,55.6843753,12.5823161,55.6843753,12.5823161
1724,København Kommune,Kronprinsessegade 34,København KommuneKronprinsessegade 34, Kronprinsessegade 34, Forhuset med tilstødende sidehus på to fag (1805-06),1945,*,556844705,125826399,55.6844705,12.5826399,55.6844705,12.5826399
1725,København Kommune,Kronprinsessegade 36,København KommuneKronprinsessegade 36, Kronprinsessegade 36," Forhus med sidehus (1824-25 af Thomas Blom, kvistensenere) og baghus (1820)",1945,*,556846199,125826709,55.6846199,12.5826709,55.6846199,12.5826709
1726,København Kommune,"Kronprinsessegade 38, hj af Dronningens Tværgade","København KommuneKronprinsessegade 38, hj af Dronningens Tværgade", Kronprinsessegade 38, Hjørnehuset (1805-06 afThomas Blom),1945,*,556840634,125855590,55.6840634,12.585559,55.6840634,12.585559
1727,København Kommune,"Kronprinsessegade 40, hj af Dronningens Tværgade","København KommuneKronprinsessegade 40, hj af Dronningens Tværgade", Kronprinsessegade 40, Hjørnehuset (1810-11 afThomas Blom),1950,,556840634,125855590,55.6840634,12.585559,55.6840634,12.585559
1728,København Kommune,Kronprinsessegade 42,København KommuneKronprinsessegade 42, Kronprinsessegade 42, Forhuset med sidehus (1815-16 af Thomas Blom),1945,*,556850801,125829271,55.6850801,12.5829271,55.6850801,12.5829271
1729,København Kommune,Kronprinsessegade 44,København KommuneKronprinsessegade 44, Kronprinsessegade 44,"Forhus, side- og baghus (1804-05, bygningen forhøjet, og facaden på forhuset ombygget 1847)",1945,* Udvidet 2011,556851142,125829343,55.6851142,12.5829343,55.6851142,12.5829343
1730,København Kommune,Kronprinsessegade 46 A-E,København KommuneKronprinsessegade 46 A-E, Artillerikasernen," Artillerikasernen.  Forhus og tilstødende længe i gårdensamt portpiller mod Kronprinsessegade (1803 af Philip Lange, portpillerne ombygget flere gange). Forhuset og baghuset (1805-06 af Andreas Hallander og J. H. Rawert)",1918, Udvidet 1979 *,556852268,125836194,55.6852268,12.5836194,55.6852268,12.5836194
1731,København Kommune,Kronprinsessegade 46 A og E,København KommuneKronprinsessegade 46 A og E, Kronprinsessegade 46 A og E, Forhuset og baghuset (1805-06 afAndreas Hallander og J. H. Rawert) ,1918, Udvidet 1979*,556853144,125832010,55.6853144,12.583201,55.6853144,12.583201
1732,København Kommune,Kronprinsessegade 6,København KommuneKronprinsessegade 6, Kronprinsessegade 6," Forhus med sidehus samt den dermed sammenbyggedemellembygning (1803-04 af Johan Martin Quist, senere ombygget og forhøjet med en etage)",1945,*,556830406,125813220,55.6830406,12.581322,55.6830406,12.581322
1733,København Kommune,Kronprinsessegade 8,København KommuneKronprinsessegade 8, Kronprinsessegade 8, Forhus med sidehus samt baghus (1803-04),1945,*,556831601,125814450,55.6831601,12.581445,55.6831601,12.581445
1734,København Kommune,Krystalgade 11,København KommuneKrystalgade 11, Krystalgade 11," Forhuset og det hermed sammenbyggede sidehus (1730-35, forhøjetflere gange mellem 1766 og 1788)",1982,*,556808570,125740133,55.6808570,12.5740133,55.680857,12.5740133
1735,København Kommune,Krystalgade 12 Z,København KommuneKrystalgade 12 Z, Synagogen, Synagogebygningen (1831-33 af GF Hetsch) og gitret mod Krystalgade,1939,*,556810552,125739166,55.6810552,12.5739166,55.6810552,12.5739166
1736,København Kommune,Krystalgade 25-27,København KommuneKrystalgade 25-27, Zoologisk Museum (tidl), Museumsbygningen (1863-69 af Christian Hansen),1980,,556805540,125723182,55.6805540,12.5723182,55.680554,12.5723182
1737,København Kommune,Krystalgade 3,København KommuneKrystalgade 3, Krystalgade 3, Forhuset (1808-09),1986,*,556810579,125745204,55.6810579,12.5745204,55.6810579,12.5745204
1738,København Kommune,Krystalgade 5-5 B,København KommuneKrystalgade 5-5 B, Krystalgade 5-5 B," Forhuset med side- og baghus (mellem 1730 og 1740, forhøjet 1857-58), retiradebygningen i gården (ca 1913) samt bro- og chausséstensbelægningen i gårdrummet",1986, Udvidet 2010*,556810289,125743750,55.6810289,12.574375,55.6810289,12.574375
1739,København Kommune,"Krystalgade 6, hj af Peder Hvitfeldts Stræde","København KommuneKrystalgade 6, hj af Peder Hvitfeldts Stræde", Krystalgade 6, Hjørnehuset (1834-35 af GN Sibbern),1939,*,556817164,125739225,55.6817164,12.5739225,55.6817164,12.5739225
1740,København Kommune,Krystalgade 9-9 A,København KommuneKrystalgade 9-9 A, Krystalgade 9-9 A, Forhuset med sidehus (1786) og baghus (ca 1860),1986,*,556809606,125741008,55.6809606,12.5741008,55.6809606,12.5741008
1741,København Kommune,Kvæsthusgade 3,København KommuneKvæsthusgade 3, Kvæsthusgade 3," Forhuset (1751, forhøjet 1812, karnapperne 1900-tallet)",1959,,556796768,125933206,55.6796768,12.5933206,55.6796768,12.5933206
1742,København Kommune,Kvæsthusgade 5,København KommuneKvæsthusgade 5, Kvæsthusgade 5," Forhuset (1736, forhøjet med to etager og ombygget i 1845)",1959,*,556798691,125935040,55.6798691,12.593504,55.6798691,12.593504
1743,København Kommune,Københavns Havn,København KommuneKøbenhavns Havn, Langebro," Langebro med brotårnet, bropiller og ramper (1954 af Kaj Gottlob), beliggende mellem H. C. Andersens Boulevard og Amager Boulevard, umatrikuleret areal i KøbenhavnsHavn, Københavns Kommune",2007,,556760968,125683371,55.6760968,12.5683371,55.6760968,12.5683371
1744,København Kommune,Københavns Havn,København KommuneKøbenhavns Havn, Knippelsbro," Knippelsbro med brotårne, bropiller og ramper, beliggende mellemBørsgade og Torvegade, (1937 af Kaj Gottlob), umatrikuleret areal, Københavns Havn, Københavns Kommune",2007,,556760968,125683371,55.6760968,12.5683371,55.6760968,12.5683371
1745,København Kommune,Købmagergade 13,København KommuneKøbmagergade 13, Købmagergade 13," Forhus (1729-30, ombygget 1852) med sidehuse af bindingsværk(før 1759), trappehus (1847), mellembygning (1729, forhøjet 1800), sidehus i bageste gård (1801) samt baghuse (før 1800 og 1898)",1974,*,556798503,125788233,55.6798503,12.5788233,55.6798503,12.5788233
1746,København Kommune,Købmagergade 33 og Valkendorfsgade 2-4,København KommuneKøbmagergade 33 og Valkendorfsgade 2-4, Postgården, Det gamle palæ med dertil hørende sidefløjlangs Valkendorfsgade (1729-32 af Philip de Lange),1918,*,556790064,125763901,55.6790064,12.5763901,55.6790064,12.5763901
1747,København Kommune,Købmagergade 5,København KommuneKøbmagergade 5, Købmagergade 5," Den fireetages bebyggelse, bestående af forhus og to sidehuse(1729, oprindelig treetages, men forhøjet sidst i 1700-tallet) og baghuset på fire etager, der forbinder de to sidehuse (1807)",1991,*,556793831,125792897,55.6793831,12.5792897,55.6793831,12.5792897
1748,København Kommune,Købmagergade 52,København KommuneKøbmagergade 52, Købmagergade 52, Forhuset med side- og baghus (1750-60),1945,*,556811405,125763850,55.6811405,12.576385,55.6811405,12.576385
1749,København Kommune,Købmagergade 52A,København KommuneKøbmagergade 52A, Trinitatis Kirkeplads," Det selvstændige landskabsarkitektoniske værk Trinitatis Kirkeplads bestående af den flisebelagte plads, trappeanlæg med rampe, skulptur, konsoller, monument forJohan Herman Wessel og Carl Ewald, gravsten, ligsten, gitter, træer, arkade, lamper (1984 af Sven-Ingvar. Andersson og Steen Høyer samt Inger og Johannes Exner)",2020,,556813650,125757825,55.6813650,12.5757825,55.681365,12.5757825
1750,København Kommune,Købmagergade 52 A,København KommuneKøbmagergade 52 A, Rundetårn," Det runde tårn tilbygget Trinitatis kirke (1637-42 af Hans II vanSteenwinckel, Jørgen Scheffel og Leonhard Blasius, restaureret 1952 af Thomas Havning)",1932,*,556813650,125757825,55.6813650,12.5757825,55.681365,12.5757825
1751,København Kommune,Købmagergade 7,København KommuneKøbmagergade 7, Købmagergade 7," Forhus (1729 af Philip de Lange, forhøjet i 1790'erne), sidehus ogbaghus",1973,*,556794679,125792153,55.6794679,12.5792153,55.6794679,12.5792153
1752,København Kommune,Laksegade 26 og Nikolajgade 24,København KommuneLaksegade 26 og Nikolajgade 24, Laksegade 26 og Nikolajgade 24, Hjørnebygningen (1797-98),1939,*,556772403,125834167,55.6772403,12.5834167,55.6772403,12.5834167
1753,København Kommune,Laksegade 30,København KommuneLaksegade 30, Laksegade 30, Forhus med sidehus (1797-98),1939,*,556776777,125825485,55.6776777,12.5825485,55.6776777,12.5825485
1754,København Kommune,Landemærket 53,København KommuneLandemærket 53, Landemærket 53," Forhuset (mellem 1730 og 1735, gavlkvist retableret 1969-70)",1978,*,556831602,125779438,55.6831602,12.5779438,55.6831602,12.5779438
1755,København Kommune,Landemærket 55,København KommuneLandemærket 55, Landemærket 55," Forhuset (mellem 1730 og 1736, gavlkvist retableret 1969-70)",1973,*,556831957,125780265,55.6831957,12.5780265,55.6831957,12.5780265
1756,København Kommune,Langebrogade 8-8 A,København KommuneLangebrogade 8-8 A, Langebrogade 8-8 A, De to sammenbyggede forhuse (1802 og 1814),1988,*,556701756,125861161,55.6701756,12.5861161,55.6701756,12.5861161
1757,København Kommune,Langelinie (beliggende syd for),København KommuneLangelinie (beliggende syd for), Gefionbroen," Jernbetonbroen (1894-95 af A. S. Ostenfeld og VilhelmDahlerup, 1999 istandsat og flyttet til nuværende placering)",1997,,556916285,125985476,55.6916285,12.5985476,55.6916285,12.5985476
1758,København Kommune,Langelinie 10,København KommuneLangelinie 10, Langelinie Pavillonen, Langeliniepavillonen med terrasse og trapper samt mure (1956 afNils og Eva Koppel),2006,,556913924,125983180,55.6913924,12.598318,55.6913924,12.598318
1759,København Kommune,"Langelinie Allé 15-21, tidl Langelinievej 7","København KommuneLangelinie Allé 15-21, tidl Langelinievej 7", Dahlerups Pakhus, Pakhuset (1893-94 af Vilhelm Dahlerup ogHCV Møller),1993,*,556972143,125995692,55.6972143,12.5995692,55.6972143,12.5995692
1760,København Kommune,"Langelinie Allé 4-58 og Langeliniekaj 5-7, tidl Langelinievej 4","København KommuneLangelinie Allé 4-58 og Langeliniekaj 5-7, tidl Langelinievej 4", Langeliniepromenaden," Den hævede promenade med hegn, træer og monumentet for Holger Hammerich samt underliggende pakhusskure(1894 af Vilhelm Dahlerup)",1993,*,556955643,125997859,55.6955643,12.5997859,55.6955643,12.5997859
1761,København Kommune,Larsbjørnsstræde 11,København KommuneLarsbjørnsstræde 11, Larsbjørnsstræde 11, Forhuset (1796-98),1959,*,556781947,125694021,55.6781947,12.5694021,55.6781947,12.5694021
1762,København Kommune,Larsbjørnsstræde 13,København KommuneLarsbjørnsstræde 13, Larsbjørnsstræde 13, Forhuset med side- og baghus (1795-96),1959,Udvidet 1987* ,556782763,125693591,55.6782763,12.5693591,55.6782763,12.5693591
1763,København Kommune,Larsbjørnsstræde 14,København KommuneLarsbjørnsstræde 14, Larsbjørnsstræde 14, Forhuset (1796),1973,*,556783796,125696385,55.6783796,12.5696385,55.6783796,12.5696385
1764,København Kommune,"Larsbjørnsstræde 16, hj af Studiestræde","København KommuneLarsbjørnsstræde 16, hj af Studiestræde", Larsbjørnsstræde 16, Hjørnehuset med sidehus (1798 afChristian Martens),1964,*,556784887,125695429,55.6784887,12.5695429,55.6784887,12.5695429
1765,København Kommune,"Larsbjørnsstræde 17, hj af Studiestræde","København KommuneLarsbjørnsstræde 17, hj af Studiestræde", Larsbjørnsstræde 17, Hjørnehuset med sidehus (1796),1959,*,556785407,125690420,55.6785407,12.569042,55.6785407,12.569042
1766,København Kommune,"Larsbjørnsstræde 18, hj af Studiestræde","København KommuneLarsbjørnsstræde 18, hj af Studiestræde", Larsbjørnsstræde 18, Hjørnehuset (1796-97),1981,*,556786561,125693108,55.6786561,12.5693108,55.6786561,12.5693108
1767,København Kommune,Larsbjørnsstræde 19,København KommuneLarsbjørnsstræde 19, Larsbjørnsstræde 19, Forhuset (1797),1977,*,556786797,125689770,55.6786797,12.568977,55.6786797,12.568977
1768,København Kommune,Larsbjørnsstræde 21,København KommuneLarsbjørnsstræde 21, Larsbjørnsstræde 21, Forhuset (1796-98),1959,*,556787711,125688400,55.6787711,12.56884,55.6787711,12.56884
1769,København Kommune,Larsbjørnsstræde 23,København KommuneLarsbjørnsstræde 23, Larsbjørnsstræde 23, Forhuset (1807-08),1959,*,556788502,125688914,55.6788502,12.5688914,55.6788502,12.5688914
